name,slug,mainCategory,city,address,lat,lng,phone,website,locationUrl,rating,numReviews,priceLevel,coverImageUrl,galleryUrls,source,sourcePlaceId,sourceTypes
Sky 5,sky-5-tangier-6089d35bc0,NIGHTCLUB,Tangier,"Marina Bay, Tanger, Morocco",35.7837531,-5.7968344,+212 6 15 73 28 16,http://www.skyfivetanger.com/,https://maps.google.com/?cid=11179457053292772490,3.4,414,2.0,,[],google_places,ChIJbevN78N_DA0RijxAa_VoJZs,"['bar', 'establishment', 'night_club', 'point_of_interest']"
R.J’s Irish Pub,r-js-irish-pub-tangier-e335dae9b8,BAR,Tangier,"63 Rue Omar Alhass، Tanger, Morocco",35.77795990000001,-5.8108642,,,https://maps.google.com/?cid=11199015851196143092,3.9,39,,,[],google_places,ChIJ612yvMB_DA0R9NWD7JTlaps,"['bar', 'establishment', 'point_of_interest']"
El Tangerino,el-tangerino-tangier-3d58ccbe9b,BAR,Tangier,"186 Avenue Mohamed VI, de Tanger, Rue La Corniche, Tangier 90000, Morocco",35.7772706,-5.798589499999999,+212 5 39 94 39 73,http://www.facebook.com/pages/El-Tangerino/356356481116690?ref=ts,https://maps.google.com/?cid=5589320144563308564,4.1,2524,2.0,,[],google_places,ChIJj0dEyVh_DA0RFIih2A5BkU0,"['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant']"
Number One,number-one-tangier-d0a2405cfd,BAR,Tangier,"1 Ave Mohammed V, Tangier, Morocco",35.7797674,-5.808321299999999,+212 5 31 15 94 66,,https://maps.google.com/?cid=8816898188543474742,4.1,283,,,[],google_places,ChIJA2JTu1Z_DA0RNjzrRDDqW3o,"['bar', 'establishment', 'point_of_interest']"
Blue Pub,blue-pub-tangier-d6d80a9e60,NIGHTCLUB,Tangier,"Tangier, Morocco",35.7799375,-5.8081875,+212 6 10 50 62 05,https://bit.ly/m/bluepub,https://maps.google.com/?cid=9706140140312371511,3.8,557,2.0,,[],google_places,ChIJpzp-sFZ_DA0RN6F6Qwgjs4Y,"['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant']"
RAWNAQ MUSIC RAI & ORIENTAL LOUNGE,rawnaq-music-rai-oriental-lounge-tangier-d21b8f39c9,BAR,Tangier,"1 rue sorella, Tanger 90000, Morocco",35.7788417,-5.8100609,+212 6 51 03 52 26,,https://maps.google.com/?cid=592421239179176578,5.0,34,,,[],google_places,ChIJQzqmRT5_DA0RguqrbvqzOAg,"['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant']"
Pepe Ocaña,pepe-ocana-tangier-a857104263,BAR,Tangier,"7 Rue Jabha al Watania, Tanger 90000, Morocco",35.7800426,-5.8088986,+212 5 39 93 45 65,,https://maps.google.com/?cid=8949018867107182683,4.4,101,,,[],google_places,ChIJXUSclVZ_DA0RWzgx5j5NMXw,"['bar', 'establishment', 'point_of_interest']"
English Pub,english-pub-tangier-5498b7650e,BAR,Tangier,"Q5HQ+HVH, Tangier 90001, Morocco",35.7789363,-5.8102586,,,https://maps.google.com/?cid=15378947518180052167,3.9,129,1.0,,[],google_places,ChIJ20hAP1R_DA0Rx0x_YEn_bNU,"['bar', 'establishment', 'point_of_interest']"
KAS'BAR,kas-bar-tangier-383da6d89a,BAR,Tangier,"Q6F7+6C3, Av. d'Espagne, Tanger, Morocco",35.7730136,-5.7864479,,https://m.facebook.com/KasbarHiltonTanger/,https://maps.google.com/?cid=1856660830952046064,4.5,15,,,[],google_places,ChIJ1YiAD-GBCw0R8D1HUTAvxBk,"['bar', 'establishment', 'point_of_interest']"
Huqqa Lounge,huqqa-lounge-tangier-52447ada00,BAR,Tangier,"Q6F6+W5, Tangier, Morocco",35.7746301,-5.7894679,+212 8 08 51 30 13,http://huqqa.com/,https://maps.google.com/?cid=11496858792055345243,3.4,150,,,[],google_places,ChIJeQZpuV-BCw0RWxBJjSgMjZ8,"['bar', 'establishment', 'point_of_interest']"
La Bodega,la-bodega-tangier-9aca37d814,BAR,Tangier,"35 Rue Allal Ben Abdellah, Tanger 90000, Morocco",35.7775481,-5.8105702,+212 5 39 94 55 95,https://web.facebook.com/LaBodegadeTanger/%20https://web.facebook.com/elpescadordetanger,https://maps.google.com/?cid=8986272754710774082,4.0,608,,,[],google_places,ChIJl4drKFV_DA0RQoFOh3WntXw,"['establishment', 'food', 'point_of_interest', 'restaurant']"
OtriK,otrik-tangier-1a59dc4309,BAR,Tangier,"19 Rue Jabha al Watania, Tanger 90000, Morocco",35.78065309999999,-5.809272099999999,+212 6 64 11 56 56,,https://maps.google.com/?cid=10146133908557228098,3.9,192,2.0,,[],google_places,ChIJmxzu4amACw0RQmgZhwhPzow,"['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant']"
Bar à Tapas El Pescador,bar-a-tapas-el-pescador-tangier-1b440a291a,BAR,Tangier,"35 Rue Allal Ben Abdellah, Tanger 90000, Morocco",35.77743950000001,-5.8104429,,,https://maps.google.com/?cid=14874341034953276933,4.9,7,,,[],google_places,ChIJiwZuIwB_DA0RBf5nGF1GbM4,"['bar', 'establishment', 'point_of_interest']"
El Contacto,el-contacto-tangier-6be34dd39b,BAR,Tangier,"172 Blvd. Mohamed VI, Tanger, Morocco",35.7789981,-5.802451599999999,+212 6 61 43 84 14,http://elcontacto.ma/,https://maps.google.com/?cid=13636740457849948632,4.2,573,2.0,,[],google_places,ChIJr_qZuFl_DA0R2AlYJDJvP70,"['bar', 'establishment', 'food', 'point_of_interest', 'restaurant']"
Lisba Bar,lisba-bar-tangier-26b9cc5f72,BAR,Tangier,"10 Rue Jarroui, Tanger, Morocco",35.7804312,-5.8120449,,,https://maps.google.com/?cid=8028762194616007162,4.0,3,,,[],google_places,ChIJl0NTLAB_DA0R-jkshK3ka28,"['bar', 'establishment', 'point_of_interest']"
THE TRIPLE BAMBOU,the-triple-bambou-tangier-f9f756020f,BAR,Tangier,"Angle Ibn Ajroum et goethe Residence Jad RDC magasin N, Tanger 90000, Morocco",35.7719487,-5.8050218,+212 5 31 05 72 60,,https://maps.google.com/?cid=13759756576304029330,4.1,62,,,[],google_places,ChIJ174d7q6BCw0Rkl5yLrR59L4,"['bar', 'establishment', 'food', 'point_of_interest', 'restaurant']"
Le Pti Versailles,le-pti-versailles-tangier-4b8b4ac607,BAR,Tangier,"Zone Ghandouri, Avenue Las Palmas, Tanger 90000, Morocco",35.7903886,-5.755175200000001,+212 7 63 92 03 56,https://leptiversailles.com/,https://maps.google.com/?cid=10457000220654538759,4.3,178,,,[],google_places,ChIJs5Nir_95DA0RB5BLEEy6HpE,"['bar', 'establishment', 'food', 'point_of_interest', 'restaurant']"
lounge Vizio bar,lounge-vizio-bar-tangier-7aa8a4b45b,BAR,Tangier,"Q5HQ+Q57، Rue Al Boussiri، Tanger, Morocco",35.7794007,-5.8120847,,,https://maps.google.com/?cid=12331671263570020040,5.0,2,,,[],google_places,ChIJFfNzPQB_DA0RyMb7n63lIqs,"['bar', 'establishment', 'point_of_interest']"
O Lounge - GastroBar by Ô Saveur,o-lounge-gastrobar-by-o-saveur-tangier-13b25b1231,BAR,Tangier,"Villa Marie José, Angle Bd Lavendish & Rue Boubana, Rte California, Tanger 90000, Morocco",35.7801962,-5.834816,+212 5 39 94 96 60,,https://maps.google.com/?cid=16697657339348891649,3.7,6,,,[],google_places,ChIJ845tBvd5DA0RAbgV1eH-uec,"['bar', 'establishment', 'night_club', 'point_of_interest']"
Saint James Tea Lounge & Bar,saint-james-tea-lounge-bar-tangier-51fe854a8d,BAR,Tangier,"Rue Magellan, Tanger 90000, Morocco",35.7798157,-5.8085099,+212 5 39 33 33 14,https://www.instagram.com/thesaintjamestangier,https://maps.google.com/?cid=6487645973606465019,4.3,7,,,[],google_places,ChIJacIcpk5_DA0R-31O1aO_CFo,"['bar', 'establishment', 'point_of_interest']"
B-Heaven,b-heaven-tangier-ec084be839,BAR,Tangier,"Q5HX+2XQ, Tangier, Morocco",35.7776512,-5.7997758,,,https://maps.google.com/?cid=17258232520610118707,3.8,6,,,[],google_places,ChIJEbVCPAB_DA0RM3wPGgqPge8,"['bar', 'establishment', 'point_of_interest']"
555 Famous Club,555-famous-club-tangier-f0b6b9750c,NIGHTCLUB,Tangier,"Blvd. Mohamed VI, Tanger 90000, Morocco",35.7837453,-5.7969289,+212 6 15 88 52 87,http://www.555tanger.com/,https://maps.google.com/?cid=4202230195419328450,3.4,327,,,[],google_places,ChIJW4DpolZ_DA0Rwq9jLhlSUTo,"['establishment', 'night_club', 'point_of_interest']"
Locus Night Club,locus-night-club-tangier-a301e4c734,NIGHTCLUB,Tangier,"Q5HR+R72, Tangier, Morocco",35.7795209,-5.8093455,,https://www.instagram.com/locus_night_club?igsh=aWw4ZWd0M2tkNHAw,https://maps.google.com/?cid=5482754953184823665,2.9,89,,,[],google_places,ChIJV2XeLgB_DA0RcUkYv5SoFkw,"['establishment', 'night_club', 'point_of_interest']"
Nana Club,nana-club-tangier-bedd66ac82,NIGHTCLUB,Tangier,"Q6G4+H37 Mohammad VI ST, Tanger 90000, Morocco",35.7764211,-5.7948335,+212 6 03 85 84 84,http://www.nana-club.com/,https://maps.google.com/?cid=11081933420364598000,3.5,115,,,[],google_places,ChIJXTp4Bl5_DA0R8IpcMbvvypk,"['establishment', 'night_club', 'point_of_interest']"
Bling Bling Luxury Club,bling-bling-luxury-club-tangier-27860f9db9,NIGHTCLUB,Tangier,"Blvd. Mohamed VI, Tanger 90000, Morocco",35.7763006,-5.794239999999999,+212 7 77 41 13 62,https://blingblingtanger.club/,https://maps.google.com/?cid=4545059085337131218,3.5,175,,,[],google_places,ChIJxVwQh4d_DA0R0niuSChLEz8,"['establishment', 'night_club', 'point_of_interest']"
CARRE D'OR NO LIMIT CLUB TANGER,carre-d-or-no-limit-club-tanger-tangier-3a46504fb6,NIGHTCLUB,Tangier,"PARKING 8 PLAYA, Blvd. Mohamed VI, Tanger 90000, Morocco",35.7769506,-5.796151099999999,+212 6 61 82 12 59,https://www.instagram.com/carredorclub.tanger/,https://maps.google.com/?cid=713910413435274921,3.7,72,,,[],google_places,ChIJfWKlUrd_DA0RqQZDEr1R6Ak,"['establishment', 'night_club', 'point_of_interest']"
Havana Beach club,havana-beach-club-tangier-ef90a2e54c,NIGHTCLUB,Tangier,"Q6G4+F3Q, Blvd. Mohamed VI, Tanger, Morocco",35.7776819,-5.7982479,,,https://maps.google.com/?cid=10428007444028226101,3.3,66,,,[],google_places,ChIJQXabLM5_DA0RNXpuOIW5t5A,"['establishment', 'night_club', 'point_of_interest']"
Discothèque à Tanger - Regine Club,discotheque-a-tanger-regine-club-tangier-6671bd62bc,NIGHTCLUB,Tangier,"8 Rue Al Mansour Eddahbi, Tanger, Morocco",35.7778704,-5.8097511,+212 6 64 37 12 11,,https://maps.google.com/?cid=2345334977727923521,2.8,56,2.0,,[],google_places,ChIJd4nAMlR_DA0RQYXFcrxNjCA,"['establishment', 'night_club', 'point_of_interest']"
W-Club awtar,w-club-awtar-tangier-33377eb4a0,NIGHTCLUB,Tangier,"Q5HX+JJ9, Blvd. Mohamed VI, Tanger, Morocco",35.779034,-5.800904999999999,+212 7 67 40 62 08,,https://maps.google.com/?cid=6407831322249283832,4.3,22,,,[],google_places,ChIJCV7nvHB_DA0R-EhKL6Mw7Vg,"['establishment', 'night_club', 'point_of_interest']"
Borsalino club,borsalino-club-tangier-331c58296e,NIGHTCLUB,Tangier,"30 Av. Prince Moulay Abdellah, Tanger, Morocco",35.7785064,-5.8097875,+212 5 31 05 73 32,,https://maps.google.com/?cid=49250183179276618,3.6,66,,,[],google_places,ChIJX8n5L1R_DA0RShGG2cf4rgA,"['establishment', 'night_club', 'point_of_interest']"
Snob Club,snob-club-tangier-4ad8844301,NIGHTCLUB,Tangier,"Blvd. Mohamed VI, Tanger, Morocco",35.7788809,-5.800559799999999,+212 6 24 94 08 56,,https://maps.google.com/?cid=17791980197865579366,3.0,28,,,[],google_places,ChIJx5PGLTZ_DA0RZuOPWLnP6fY,"['establishment', 'night_club', 'point_of_interest']"
Club Monte Cristo,club-monte-cristo-tangier-9239e4055f,NIGHTCLUB,Tangier,"Q6QR+28J, Av. du Front de Mer, Tanger, Morocco",35.7875968,-5.7592269,+212 6 33 96 96 95,,https://maps.google.com/?cid=6898523075246292174,4.7,3,,,[],google_places,ChIJJfwMof9_DA0Rzvzj3i96vF8,"['establishment', 'night_club', 'point_of_interest']"
The Luna Club Tanger,the-luna-club-tanger-tangier-20c23778ee,NIGHTCLUB,Tangier,"Q6QR+36G, Av. du Front de Mer, Tanger 90000, Morocco",35.7876876,-5.7594259,,,https://maps.google.com/?cid=2507191274934181864,3.4,17,,,[],google_places,ChIJF8w1zo9_DA0R6B9pTi5VyyI,"['establishment', 'night_club', 'point_of_interest']"
Atlas Beach,atlas-beach-tangier-628b62a555,NIGHTCLUB,Tangier,"Q5HX+X2J, Blvd. Mohamed VI, Tanger, Morocco",35.7799624,-5.802468999999999,+212 6 67 87 11 54,,https://maps.google.com/?cid=6779644953120539681,3.6,16,,,[],google_places,ChIJp4wCYkJ_DA0RIQQFLiojFl4,"['establishment', 'night_club', 'point_of_interest']"
Stage Club,stage-club-tangier-f2940c0819,NIGHTCLUB,Tangier,"Tangier, Morocco",35.7773277,-5.7971143,+212 7 74 44 83 55,https://www.instagram.com/stageclubtanger1/,https://maps.google.com/?cid=6410928775240914991,4.0,24,,,[],google_places,ChIJjac2IwB_DA0RL5iQKMEx-Fg,"['establishment', 'night_club', 'point_of_interest']"
CAVALI CLUB TANGER,cavali-club-tanger-tangier-433128474d,NIGHTCLUB,Tangier,"Blvd. Mohamed VI, Tanger 90000, Morocco",35.7766692,-5.7957246,+212 6 61 48 36 55,,https://maps.google.com/?cid=17308049883925427228,3.9,19,,,[],google_places,ChIJN_h6E71_DA0RHLQd3qqLMvA,"['establishment', 'night_club', 'point_of_interest']"
AL AMAKIN TANGER,al-amakin-tanger-tangier-e06cd394d5,NIGHTCLUB,Tangier,"Blvd. Mohamed VI, Tanger 90000, Morocco",35.7749007,-5.7828688,+212 6 60 76 30 15,,https://maps.google.com/?cid=9725422043871121104,4.5,50,,,[],google_places,ChIJo8DEYzR_DA0R0A6xR9Kj94Y,"['cafe', 'establishment', 'food', 'night_club', 'point_of_interest']"
Space Lounge,space-lounge-tangier-4faac74b25,NIGHTCLUB,Tangier,"Q5GX+HXQ, Av. Louis Van Beethoven, Tanger, Morocco",35.7764707,-5.800002999999999,,,https://maps.google.com/?cid=4256512688286794181,3.7,13,,,[],google_places,ChIJuwcn_fp_DA0RxQFH77wrEjs,"['establishment', 'night_club', 'point_of_interest']"
Buena Vista Tanger Club,buena-vista-tanger-club-tangier-41a1160f9a,NIGHTCLUB,Tangier,"40 Rue Almohades, Tanger 90000, Morocco",35.78618549999999,-5.810543099999999,+212 8 08 08 08 08,,https://maps.google.com/?cid=1201002629203807148,4.7,105,,,[],google_places,ChIJIZWdlYp_DA0RrMsAMIfRqhA,"['cafe', 'establishment', 'food', 'library', 'point_of_interest', 'store']"
Bad Beach Club Tanger,bad-beach-club-tanger-tangier-17eee26e8f,NIGHTCLUB,Tangier,"Av. du Front de Mer, Tanger 90000, Morocco",35.7875642,-5.7581117,,,https://maps.google.com/?cid=3065640632607699399,1.9,34,,,[],google_places,ChIJ9yzliLF_DA0Rx_GVs-lXiyo,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Amira Beach,amira-beach-tangier-4b30d79c8d,NIGHTCLUB,Tangier,"P4601 Plage Sidi Kacem، طنجة 90000, Morocco",35.74143490000001,-5.9415501,+212 6 60 27 88 00,http://amirabeach.com/,https://maps.google.com/?cid=16852249855338866867,3.7,410,,,[],google_places,ChIJU0Oea9KJCw0Rs-iZ1fQ33-k,"['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant']"
Cabaret Mövenpick,cabaret-movenpick-tangier-d3da61fe7f,NIGHTCLUB,Tangier,"Baie De Tanger،، Ave Mohammed VI, Tanger 90000, Morocco",35.7850149,-5.7631919,+212 6 61 59 27 44,,https://maps.google.com/?cid=17761532848122384570,3.1,16,,,[],google_places,ChIJYxSKtYV_DA0RulDETgWkffY,"['bar', 'establishment', 'night_club', 'point_of_interest']"
By Sophia Spa,by-sophia-spa-tangier-765c98b53a,SPA,Tangier,"18 RUE EL MOHTAMID I ABBAD, Tanger 90000, Morocco",35.7789814,-5.8060057,+212 5 31 06 98 28,https://bysophiaspa.beauty/,https://maps.google.com/?cid=13030067690859147919,4.7,695,,,[],google_places,ChIJQR3epRJ_DA0RjzL0UIcZ1LQ,"['establishment', 'health', 'point_of_interest', 'spa']"
Manifica Spa,manifica-spa-tangier-2be54e5929,SPA,Tangier,"résidence Monopolio B, Rue des Abattoirs, Tanger 90000, Morocco",35.769941,-5.7894722,+212 6 04 72 51 52,https://www.manificaspa.ma/,https://maps.google.com/?cid=4153831477058375976,4.8,221,,,[],google_places,ChIJ1T3GAwCBCw0RKJHmbrhfpTk,"['establishment', 'point_of_interest', 'spa']"
Edenz Spa Tanger,edenz-spa-tanger-tangier-6566879d8c,SPA,Tangier,"C, Residence Majorelle, 6 Rue Al-Farazdaq, Tanger 90060, Morocco",35.7720285,-5.7958308,+212 6 61 84 94 67,http://edenzspa.com/,https://maps.google.com/?cid=8629217091973420803,4.8,104,,,[],google_places,ChIJI9MbStSBCw0RAxfOwDkjwXc,"['establishment', 'hair_care', 'health', 'point_of_interest', 'spa']"
Verlotus Spa Tanger,verlotus-spa-tanger-tangier-df13673c69,SPA,Tangier,"8 Rue Bilal, Tanger 90000, Morocco",35.7758304,-5.8090985,+212 6 64 41 46 10,http://verlotus.ma/,https://maps.google.com/?cid=3116650874072260294,4.8,782,,,[],google_places,ChIJk18Daid_DA0Rxt78DXWRQCs,"['beauty_salon', 'establishment', 'health', 'point_of_interest', 'spa']"
Empire zen spa,empire-zen-spa-tangier-137e327f4b,SPA,Tangier,"Rue Antaki, Tanger 90000, Morocco",35.7790986,-5.8052532,+212 6 60 26 84 91,https://linktr.ee/empirespatanger,https://maps.google.com/?cid=16678002358301186858,4.1,174,,,[],google_places,ChIJRTm9XRF_DA0RKlur8ccqdOc,"['establishment', 'health', 'point_of_interest', 'spa']"
Ur Dreams Spa,ur-dreams-spa-tangier-9d2ce9640b,SPA,Tangier,"Q5FQ+C7F، Rue Andalous، Tanger 90060, Morocco",35.7735559,-5.8118307,+212 6 47 88 86 86,,https://maps.google.com/?cid=15400949889662393818,4.2,158,,,[],google_places,ChIJL7nmcZmBCw0R2h3rsFMqu9U,"['beauty_salon', 'establishment', 'health', 'point_of_interest', 'spa']"
Jasmine Spa,jasmine-spa-tangier-9c19a21f39,SPA,Tangier,"Rdc N2 imm el fayhae, Av. Hassan II, Tanger 90000, Morocco",35.7815584,-5.8175091,+212 5 31 03 65 08,,https://maps.google.com/?cid=574984773844419983,3.9,127,,,[],google_places,ChIJwxwzVRl5DA0Rj0VB_JrB-gc,"['establishment', 'point_of_interest', 'spa']"
Kenzispa,kenzispa-tangier-1e6eb21455,SPA,Tangier,"Rue Mimousa, Tanger 90060, Morocco",35.7697862,-5.807745,+212 6 60 63 64 67,,https://maps.google.com/?cid=10333235201595662072,4.6,451,,,[],google_places,ChIJh9QTmX-BCw0R-N6rA6sGZ48,"['establishment', 'point_of_interest', 'spa']"
Armmani,armmani-tangier-980d9bc2d5,SPA,Tangier,"Rue du Mexique, Tanger 90000, Morocco",35.7800944,-5.8196813,+212 5 31 06 99 71,https://armanybyspa.netlify.app/,https://maps.google.com/?cid=2853639934159391821,4.6,161,,,[],google_places,ChIJ0Y_8RwR5DA0RTYxwoGYqmic,"['establishment', 'point_of_interest', 'spa']"
Ryadspa,ryadspa-tangier-d058253321,SPA,Tangier,"Avenue Youssef Ibn Tachfine، Reda، Rue Rachid Rida, Tanger 90000, Morocco",35.7746172,-5.802095200000001,+212 5 39 34 09 38,https://ryadspa.com/,https://maps.google.com/?cid=6619674028546494667,3.9,328,,,[],google_places,ChIJrT96yleBCw0Ry5Bk2HTO3Vs,"['establishment', 'point_of_interest', 'spa']"
Smart Body Spa,smart-body-spa-tangier-05bce71a17,SPA,Tangier,"rez-de-chaussée, Résidence Baudoui, 34 Rue Antaki, Tanger 90060, Morocco",35.7784195,-5.8049056,+212 6 33 24 44 16,https://www.smartbodyspa.com/,https://maps.google.com/?cid=5839934979079267168,4.0,186,,,[],google_places,ChIJvRZ9HNiBCw0RYONlE-ydC1E,"['beauty_salon', 'establishment', 'point_of_interest', 'spa']"
Le Bristol Spa,le-bristol-spa-tangier-f4d4ae281e,SPA,Tangier,"Résidence Idessia, Rue Cordoue, Tangier 90040, Morocco",35.7833851,-5.8237068,+212 6 63 30 33 19,https://instagram.com/lebristolspatanger?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=7779153977528523351,4.6,597,,,[],google_places,ChIJI7AZt-V5DA0RV5qnq1Mb9Ws,"['establishment', 'point_of_interest', 'spa']"
So Thai Spa,so-thai-spa-tangier-bbe2d2d648,SPA,Tangier,"Rue al Farabi, Tanger, Morocco",35.7792044,-5.8041958,+212 5 31 41 56 77,https://sothaispa.ma/,https://maps.google.com/?cid=9132961613529421897,4.6,168,,,[],google_places,ChIJlR-0MQB_DA0RSRiz8TLMvn4,"['establishment', 'point_of_interest', 'spa']"
MedaySpa,medayspa-tangier-b6d62f68c6,SPA,Tangier,"Bd.Abi Hassan chadli, Résidence Rania, Clinique Assalam et Café Lahaye, 1 Derrière, Tanger 90000, Morocco",35.7688857,-5.809993,+212 6 89 67 93 28,https://www.medayspa.com/,https://maps.google.com/?cid=13460208049261594855,4.4,172,,,[],google_places,ChIJg7L_vZCBCw0R50gX0-dDzLo,"['establishment', 'point_of_interest', 'spa']"
Basalte Spa,basalte-spa-tangier-adde85f105,SPA,Tangier,"Tangier, Morocco",35.7482213,-5.8461354,+212 6 06 16 01 65,,https://maps.google.com/?cid=5498936689759508900,4.7,227,,,[],google_places,ChIJX0i7qPSHCw0RpFl648glUEw,"['establishment', 'point_of_interest', 'spa']"
VIP Home,vip-home-tangier-faf33335cd,SPA,Tangier,"Rés. Aurélia, 61 Rue Abou Alae El Maari, Tanger 90000, Morocco",35.7779743,-5.8032276,+212 8 08 62 15 04,,https://maps.google.com/?cid=1407097524845187379,4.2,149,,,[],google_places,ChIJ4eG7ZL2HCw0RM5G6ZL4DhxM,"['establishment', 'point_of_interest', 'spa']"
Star spa,star-spa-tangier-802065ae89,SPA,Tangier,"Rue 39, Tanger 90060, Morocco",35.76267,-5.7988332,+212 6 62 62 00 59,,https://maps.google.com/?cid=12080701965201642923,4.3,457,,,[],google_places,ChIJH4n7IzOBCw0RqxU1WW5Gp6c,"['establishment', 'point_of_interest', 'spa']"
Be Zen Spa,be-zen-spa-tangier-389cce5e65,SPA,Tangier,"29 Rue du Liban, Tanger 90000, Morocco",35.7722279,-5.7985314,+212 5 39 94 37 81,,https://maps.google.com/?cid=15605348684126163240,4.1,174,,,[],google_places,ChIJOeEB2KaACw0RKBFzkfJVkdg,"['establishment', 'point_of_interest', 'spa']"
Hammam Zaryouh,hammam-zaryouh-tangier-4f6559e694,SPA,Tangier,"Al Haytam, 1 Rue la Sena, Tanger 90060, Morocco",35.7740677,-5.810927299999999,+212 7 73 22 11 10,https://instagram.com/hzbeautycenter,https://maps.google.com/?cid=8392389830020322234,4.8,239,,,[],google_places,ChIJtShoPGKBCw0RulP26hXCd3Q,"['establishment', 'hair_care', 'point_of_interest', 'spa']"
Zinspa,zinspa-tangier-8d9b892336,SPA,Tangier,"145 Ave Mohammed V, Tangier 90060, Morocco",35.7747731,-5.7990074,+212 6 75 27 02 59,https://business.google.com/v/_/AKsrIN0azl_OfLuHn3ZJEs94pLfT9am_zGRDE_JuOiD-ztYtJMluZg/45c8/_?exp=1778401&myads=1,https://maps.google.com/?cid=12849332807968614311,4.7,38,,,[],google_places,ChIJhZ02B0uHCw0Rp-e9MxwAUrI,"['establishment', 'health', 'point_of_interest', 'spa']"
Nefertiti spa Tanger,nefertiti-spa-tanger-tangier-33d91ab9d6,SPA,Tangier,"IMM Najim, 8 rue mimosas, Tanger 90060, Morocco",35.7696795,-5.807906200000001,+212 5 31 30 08 27,https://nefertiti-spa-tanger.com/,https://maps.google.com/?cid=1980873515587382390,4.5,107,,,[],google_places,ChIJnXQWreqBCw0RdqyQofd5fRs,"['establishment', 'point_of_interest', 'spa']"
"Lahlou Hammam 💯% Femmes, coiffure esthétique massage",lahlou-hammam-femmes-coiffure-esthetique-massage-tangier-191980a4be,SPA,Tangier,"Mesnana, Tanger 90000, Morocco",35.7602739,-5.8488744,+212 6 63 62 26 57,,https://maps.google.com/?cid=15950626769993384864,4.7,208,,,[],google_places,ChIJ-YKk9MmHCw0RoMNKiokCXN0,"['establishment', 'point_of_interest', 'spa']"
Bride Spa & Beauty Tanger,bride-spa-beauty-tanger-tangier-76ad54feb2,SPA,Tangier,"Ave Mohammed V, Tangier, Morocco",35.7765711,-5.8029547,+212 6 30 01 75 75,,https://maps.google.com/?cid=9289987890348299229,4.9,51,,,[],google_places,ChIJm0S3FYt_DA0R3RPkC8Sq7IA,"['establishment', 'point_of_interest', 'spa', 'store']"
Fresia Spa,fresia-spa-tangier-f197df3f4d,SPA,Tangier,"îlot Al Wahda, 117 route de rabat, Tanger, Morocco",35.7358237,-5.851446699999999,+212 6 23 75 82 30,,https://maps.google.com/?cid=2646594462295314164,4.6,47,,,[],google_places,ChIJSyJHZgCHCw0R9M6gJaSXuiQ,"['establishment', 'point_of_interest', 'spa']"
Baan Thaï,baan-thai-tangier-f1dcc08b4e,SPA,Tangier,"Résidence Flamant Rose, angle rue Omar Ibn Abdelaziz et, Q5CW+96G, Rue Ibn Aajeroume, Tanger 90060, Morocco",35.770948,-5.8044163,+212 6 70 70 83 15,,https://maps.google.com/?cid=4179997620179059955,3.7,206,,,[],google_places,ChIJCyGHFQSBCw0R80TAYLBVAjo,"['establishment', 'point_of_interest', 'spa']"
